StockCode,month,monthly_sales
21231,4,445
22254,4,79
21071,4,37
22853,4,28
85146,3,4
21251,4,1
84755,12,616
22767,12,45
21705,12,870
21179,12,58
20768,12,15
22260,12,56
22434,12,67
22676,12,88
21157,12,24
85017C,12,5
22880,12,26
20906,12,1
84510a,12,2
84748,12,16
84799,12,144
84882,12,3
90197B,12,4
85049C,1,219
35957,1,-671
22453,1,114
22428,1,22
90186B,1,1
90059B,1,2
22786,1,21
21090,1,27
17084P,1,56
21469,1,16
22278,1,1
84462,1,5
84510a,1,3
21761,1,1
85123a,1,8
22944,1,1
DCGS0003,1,1
22497,2,22
22771,2,684
22402,2,52
22021,2,130
40001,2,6
22428,2,6
22236,2,45
84509E,2,25
84993A,2,3
22628,2,127
22978,2,97
84563A,2,1
21462,3,13
21499,3,725
22030,3,293
22752,3,59
21239,3,295
22130,3,6
M,3,-220
22093,3,57
20763,3,1
22675,3,70
85186A,3,478
22059,3,146
47563B,3,-10
22865,3,25
84535A,3,166
21228,3,-3
85202,3,67
90059C,3,1
85160B,3,8
22180,4,43
21726,4,20
21738,2,5
21733,12,997
22644,12,872
22422,12,637
21507,12,307
84856L,12,1
90186A,12,4
84827,12,256
71279,12,15
46115B,12,6
47574A,12,5
90165A,12,2
85161,12,4
85114C,1,14
22914,1,22
21974,1,119
17012D,1,14
21876,1,484
22084,1,172
47593A,1,2
21154,1,148
21725,1,35
22663,1,117
21277,1,2
21098,1,19
20956,1,13
22141,1,-1
71496A,1,1
21442,1,19
90201A,1,2
22137,2,19
51014A,2,75
21537,2,17
22569,2,278
21506,2,246
79066K,2,72
20983,2,173
22161,2,54
21248,2,21
22993,2,660
22100,2,1
22877,3,19
21394,3,349
48188,3,47
22839,3,58
22334,3,165
20847,3,4
90214P,3,1
20652,3,19
46776F,3,9
85106,3,13
22262,4,58
22466,4,50
21508,4,183
84821,4,84
22265,4,85
22358,4,55
22646,4,102
16207A,4,8
90129F,3,1
22902,12,107
20974,12,375
85199S,12,559
21407,12,38
90124B,12,1
22200,12,78
35241,12,4
21204,12,18
90033,12,2
20932,12,44
84926F,12,28
22327,1,44
85202,1,289
22653,1,9
21719,1,29
85132A,1,19
90184A,1,3
22710,1,725
21126,1,94
90037C,1,2
22802,1,12
20941,1,-1
21613,1,15
22957,2,500
21245,2,163
22222,2,81
84947,2,510
22089,2,128
85116,2,138
84598,2,454
22671,2,47
21028,2,14
22530,2,90
72802B,2,15
21577,2,29
90002D,2,2
22961,3,1739
85087,3,14
22768,3,53
22247,3,215
22311,3,18
22862,3,-33
90028,3,7
23128,3,102
90214G,3,2
84279P,3,25
84575A,3,1
22566,3,89
20704,3,4
90214R,3,2
79164,3,60
22555,4,302
21034,4,96
22502,4,261
22556,4,305
11001,4,36
21577,4,61
21402,4,59
22445,4,14
21316,4,126
22745,12,216
22327,12,121
85231B,12,242
22107,12,209
22299,12,706
35818P,12,3
22313,12,-153
21417,12,148
21903,12,172
20748,12,8
22715,12,2
21253,12,22
71038,12,6
37475,12,6
21198,12,108
22720,1,1098
22805,1,100
21479,1,121
22645,1,107
22709,1,100
20933,1,4
90013A,1,8
90120C,1,13
90161B,1,8
21319,1,17
77101A,1,2
22149,2,523
22501,2,101
22478,2,47
22353,2,86
85092,2,27
90120C,2,2
21709,2,1
22446,2,4
22868,3,17
22558,3,906
22045,3,750
21640,3,82
90033,3,1
21793,3,18
79190A,3,3
22758,3,19
84247N,3,2
22035,4,73
90070,4,1
22560,4,379
90032,4,2
22756,4,42
84519B,4,4
47589,2,3
84969,4,13
21933,4,149
21731,12,2302
21559,12,223
22719,12,65
22112,12,1806
22643,12,87
21000,12,13
84760S,12,12
20617,12,14
72760B,12,36
22436,12,106
21499,12,600
85167B,12,11
90120B,12,3
22939,12,58
22681,12,45
90000B,12,1
85159B,12,17
22062,12,6
79321,1,1313
21584,1,33
22510,1,105
84763,1,56
22075,1,-8
22708,1,125
21973,1,8
20684,1,24
21714,2,47
22261,2,152
21167,2,63
22152,2,58
90198B,2,3
21681,2,2
84251C,2,3
22457,3,849
22986,3,350
21623,3,382
85066,3,260
85152,3,619
20846,3,43
90214V,3,1
72802B,3,34
21222,3,25
22188,3,82
21445,3,119
72586,3,4
23159,3,272
23155,3,322
48187,4,155
21399,4,784
22297,4,275
22635,4,25
22350,4,16
84251F,4,-2
22637,12,203
84709B,12,3
22294,12,701
48173C,12,71
22904,12,124
22217,12,277
47421,12,98
22094,12,91
82600,12,803
22171,12,107
85044,12,1
22908,12,255
21937,12,19
90062,12,12
22833,12,72
17007B,12,12
22885,12,29
22047,12,175
84692,1,696
21014,1,6
22104,1,10
21864,1,50
22749,1,62
22677,1,46
90018A,1,5
90165B,1,5
85093,1,14
22267,1,21
21937,1,102
90130D,1,1
90036E,1,2
20972,2,340
85071D,2,1
22231,2,111
22399,2,66
22074,2,15
21329,2,50
90114,2,3
22107,2,16
85008,2,1
22874,3,17
84997C,3,41
21830,3,194
23003,3,77
47563A,3,3
22616,3,3645
72807A,3,18
22560,3,307
21584,3,68
84970l,3,17
22478,3,439
20839,3,6
75178,3,5
85103,3,8
79030G,4,683
22992,4,182
22355,4,968
72793,4,-3
84510C,4,11
22539,4,74
84520B,4,-61
22876,3,17
21922,3,42
22067,3,40
84632,4,-1
20963,12,409
22178,12,2280
22620,12,441
21259,12,255
17012C,12,152
85174,12,175
21128,12,12
85040B,12,19
21709,12,6
21399,12,6
22523,12,28
84912A,12,7
21171,12,29
90070,12,4
22153,1,1
22473,1,213
90188,1,1
21216,1,188
21067,1,64
20832,1,104
22684,1,31
22433,1,79
85049E,1,85
47471,1,7
79190B,1,18
22323,1,2
21730,1,7
90120A,1,5
84806A,1,6
22971,2,304
85129C,2,14
21616,2,7
21902,2,98
84881,2,-1
21246,2,22
22643,2,18
90086,2,2
85095,2,1
22896,3,92
84997A,3,87
22686,3,44
21398,3,795
22227,3,334
22848,3,37
22548,3,148
21562,3,42
90120C,3,4
21456,3,79
85170D,3,17
21503,3,-140
21374,3,12
22408,3,5
85130B,3,3
90124C,3,2
22969,4,958
22713,4,342
22378,4,35
22168,12,10
21891,12,735
22862,12,72
47593B,12,252
22953,12,136
47343A,12,6
90101,12,3
22048,12,75
22937,12,157
84875B,12,5
90039B,12,1
82613D,1,362
21810,1,7
21773,1,540
84952A,1,42
17091J,1,116
22912,1,16
22046,1,175
21875,1,132
22701,1,38
75013B,1,17
84917,1,34
21738,1,2
37489C,1,2
37467,1,158
DCGS0055,1,-1
79030D,1,1
84992,2,917
22555,2,410
82613B,2,17
22144,2,5
84569D,2,3
21826,2,12
84849A,2,14
72807B,2,7
21555,2,14
22231,3,108
22730,3,106
22170,3,92
22098,3,28
22248,3,176
85124B,3,11
22252,3,46
84796B,3,16
90197B,3,2
23008,3,128
22393,3,19
85071B,3,11
84032B,3,10
85067,3,-3
21794,4,17
21873,4,-38
72800B,4,8
22947,4,12
22972,4,74
22682,3,85
84992,4,913
22228,4,95
22189,12,2684
22174,12,1391
21232,12,1952
22186,12,32
22547,12,267
22545,12,223
84580,12,56
84946,12,2729
21352,12,50
84659A,12,42
20802,12,215
15044D,12,3
21382,12,6
21331,12,3
85035b,12,1
84352,1,2
20712,1,437
85071D,1,38
20766,1,3
84031A,1,25
84950,1,90
21179,1,40
72598,1,5
84509B,1,58
20831,1,14
22939,1,4
22894,1,28
22637,1,123
85131C,1,34
40001,1,55
90190B,1,2
17090A,1,6
85126,1,-2
21175,2,319
21564,2,118
21873,2,106
21383,2,265
22984,2,242
21756,2,76
22257,2,35
21618,2,11
16168M,2,27
18007,2,2439
22127,2,48
21845,2,6
22828,2,2
90064A,2,5
21376,2,1
22984,3,208
22678,3,105
21723,3,81
22859,3,234
22975,3,200
21980,3,350
85159A,3,68
21400,3,126
90005A,3,4
84856S,3,4
84970S,4,1195
47480,4,116
35809B,4,4
47021G,4,156
37500,4,45
15056N,12,219
82484,12,1733
21922,12,18
17012F,12,91
20733,12,405
20840,12,42
22897,12,70
35964,12,94
90177C,12,4
21415,12,44
90002D,12,16
85066,12,198
22105,12,12
35924,12,130
85094,12,22
90214P,12,29
85118,12,71
90030C,12,2
90039D,12,2
84510E,12,6
85086A,12,1
84970L,1,353
22262,1,134
22179,1,53
20733,1,63
21167,1,77
84846A,1,10
21581,1,7
90081C,1,3
21683,1,21
84658,1,4
90202D,1,2
21910,1,2
85024B,1,3
85040A,2,98
20662,2,5
21524,2,67
21735,2,13
20754,2,59
22549,2,263
22309,2,13
22954,2,24
22419,2,108
16236,2,19
84843,2,7
20684,2,19
22883,2,13
84798B,2,4
84809B,2,18
22957,3,400
22723,3,88
22228,3,221
48138,3,338
22460,3,138
22933,3,251
22718,3,204
85199S,3,114
37477D,3,-9
22521,3,159
84997c,3,27
90026B,3,2
90071,3,2
22384,4,507
23049,4,60
23051,4,70
22548,4,73
22730,4,83
22475,4,9
84581,4,12
22670,4,142
21205,4,31
85107,4,4
84584,2,6
15056BL,12,260
22141,12,405
21706,12,28
22534,12,483
22807,12,169
22508,12,109
21124,12,116
22571,12,640
21123,12,108
22753,12,336
21239,12,150
85049F,12,23
84006,12,210
20886,12,58
22702,12,173
22395,12,97
90175A,12,7
20861,12,2
90160C,12,7
21145,12,24
84817,12,465
72351A,1,117
84406B,1,177
84356,1,101
22208,1,168
22149,1,159
21500,1,450
22156,1,234
82482,1,390
17164B,1,17
21375,1,2
47574A,1,1
21369,1,1
22146,1,-3
22409,1,1
47559B,2,118
22906,2,121
21677,2,63
72803A,2,20
79160,2,48
21110,2,56
21382,2,42
22306,2,12
22980,3,756
20674,3,58
85215,3,30
15039,3,32
21815,3,-300
16015,3,70
22216,3,22
21636,3,3
21032,3,1
85015,4,68
22025,4,149
21662,4,1
21506,12,807
22488,12,117
22077,12,1028
22227,12,243
22359,12,17
17012E,12,68
21366,12,14
84658,12,19
21624,12,31
90082B,12,18
22439,12,173
84872a,12,7
85129C,12,28
20781,12,15
22613,12,57
90014B,12,2
84660B,12,140
21527,1,94
85131B,1,116
21218,1,184
21211,1,10
85183A,1,60
62086A,1,36
84799,1,-10
72799C,1,1
15058B,1,3
22802,2,7
20657,2,17
22291,2,192
22949,2,21
22244,2,175
21527,2,135
22412,2,192
22453,2,8
21903,2,83
22271,2,90
20734,2,27
85035A,2,20
22021,3,102
21896,3,489
22625,3,120
47567B,3,22
22673,3,58
22644,3,100
21787,3,122
21043,3,111
22396,3,28
21708,3,6
22313,3,13
84743C,3,1
21984,4,135
22897,4,87
22117,4,22
22913,4,18
84031B,4,6
22927,4,72
20778,4,-4
84559B,4,-145
21088,1,28
21845,4,464
22092,12,35
21041,12,105
47504H,12,158
22605,12,49
85017A,12,9
85017B,12,82
84912B,12,39
21218,12,175
79066K,12,50
22091,12,41
22840,12,65
21211,12,100
21735,12,39
22073,12,57
20763,12,10
20670,12,1
21470,1,8
21244,1,300
22654,1,84
20659,1,21
21620,1,119
90164A,1,2
21749,1,12
22314,1,45
22752,1,68
22188,1,55
90209C,1,5
22917,1,123
20970,1,22
48188,2,102
85230A,2,72
22197,2,2663
22162,2,-30
20665,2,35
22233,2,45
84876B,2,49
22194,2,10
90014B,2,3
21758,2,1
22992,2,330
47481,2,5
22386,3,2809
21212,3,3975
22283,3,50
22677,3,112
21557,3,25
20981,3,90
85032C,3,3
20770,3,10
21580,3,16
47518F,3,24
84569C,3,1
21378,3,6
22178,4,1882
21395,4,502
22482,4,27
22696,4,25
21870,4,260
22928,4,6
21116,4,25
21725,4,21
21936,3,366
21411,3,15
85045,3,20
22150,12,486
22113,12,761
46000M,12,211
21810,12,645
85038,12,325
90178A,12,5
21578,12,52
22408,12,49
79190A,12,63
90085,12,14
22138,12,289
84666,12,6
22694,1,31
22647,1,353
84951A,1,76
22666,1,351
21484,1,70
22685,1,37
22087,1,332
21415,1,19
72800B,1,2
22932,1,187
22051,1,100
22813,1,106
22916,1,111
75131,1,7
79323P,1,0
90054,1,1
85067,1,1
22513,1,3
22722,2,575
22178,2,1321
22854,2,32
20977,2,55
22341,2,33
22543,2,52
22216,2,46
85185D,2,3
84823,2,1
20655,2,8
22872,2,20
10120,2,30
22918,3,241
21948,3,64
90014B,3,3
84849D,3,-41
84032A,3,17
84559a,3,2
21721,3,7
22139,4,233
21904,4,13
21484,4,24
22052,4,-25
85183B,12,69
22554,12,586
22625,12,255
85127,12,12
21721,12,66
90214V,12,14
20700,12,3
20751,12,96
21446,12,31
17107D,12,39
22072,12,300
84429A,12,5
84356,12,73
22345,1,311
90125E,1,10
85087,1,108
22167,1,23
22503,1,14
22450,1,61
21530,1,15
20748,1,46
15044D,1,33
22307,1,1
15044B,1,24
21736,1,2
21745,2,57
22630,2,851
21327,2,48
20961,2,57
90010E,2,1
22279,2,2
35914,2,13
85065,2,-1
22088,3,221
48173C,3,70
85205B,3,37
22024,3,205
21188,3,77
85227,3,68
84596E,3,51
20768,3,4
20772,3,1
72130,3,36
35923,3,13
47348A,3,6
85129C,3,2
21357,3,2
84509E,3,1
84997B,4,410
23182,4,493
20961,4,71
21774,4,78
21111,4,2
21955,4,45
22540,4,529
21613,4,19
48185,12,74
22584,12,112
85104,12,-322
22825,12,5
21802,12,567
35598D,12,88
20770,12,25
21428,12,71
22374,12,70
21558,12,255
20936,12,14
21454,12,11
21499,1,375
22227,1,293
47367B,1,11
84569D,1,103
22133,1,142
22201,1,55
90198A,1,11
21327,1,61
90072,1,3
21190,1,2
79302M,1,9
84754,1,165
21713,1,14
84801A,1,12
20898,1,13
84465,1,2
22644,2,131
22821,2,49
22523,2,142
85135C,2,1
22922,2,37
22646,2,339
22179,2,30
21967,2,116
84800M,2,21
90214R,2,1
20984,2,3
46776C,2,9
85049e,2,2
22393,2,1
84569D,3,44
22917,3,244
22561,3,389
84865,3,1
82483,3,117
20749,3,121
22355,3,1570
16235,3,303
22781,3,47
22951,3,1005
21070,3,13
21556,3,33
23005,3,-1
20616,3,5
22375,3,20
21129,3,5
21844,4,132
22614,4,252
22649,4,87
21916,4,105
22980,4,196
21463,4,24
22773,4,230
85053,4,72
22529,4,79
84875A,4,-17
20734,4,1
47422,4,71
21915,12,3348
22706,12,225
90200D,12,50
72818,12,65
22423,12,2443
22911,12,44
22494,12,140
21936,12,59
85213,12,2
90120D,12,1
21503,12,25
22792,1,92
21928,1,632
21976,1,621
22471,1,129
22079,1,419
22893,1,156
84789,1,22
22336,1,6
90208,1,7
72799E,1,16
22359,1,6
20839,1,1
23232,2,475
85230G,2,96
21386,2,50
20766,2,2
21012,2,71
22976,2,81
21108,2,45
90214D,2,7
22829,2,32
22288,2,85
22541,2,25
90200E,2,3
90026D,2,1
90133,2,2
21385,3,543
22271,3,237
79403,3,22
20765,3,8
21769,3,-5
21479,3,17
90040A,3,3
22755,3,73
21420,3,1
47021G,3,1
84796a,3,2
90191,3,1
21980,4,639
22082,4,135
22302,4,105
22133,4,48
21947,4,30
22236,4,7
22553,12,507
84347,12,-6132
22951,12,762
84678,12,54
10125,12,180
22795,12,233
15056P,12,86
85061W,12,228
20986,12,54
22275,12,69
21240,12,124
84993A,12,65
22123,12,128
21632,12,38
22280,12,17
84247C,12,1
21733,1,1585
22222,1,388
47566,1,486
21709,1,28
21846,1,223
21382,1,17
84817,1,254
71143,1,7
21989,1,153
21981,1,422
22911,1,56
21794,1,16
90019B,1,2
90101,1,4
90214P,1,3
90035A,1,1
22576,1,3
15056bl,1,3
85031A,1,1
21281,1,6
21002,2,20
21385,2,319
47421,2,168
21578,2,23
22904,2,77
21788,2,149
84927D,2,5
84596f,2,4
22909,2,1
17014A,2,96
21391,3,46
21080,3,1870
22277,3,27
84836,3,292
22914,3,38
47591d,3,8
22480,3,57
22183,3,82
22288,3,234
90166,3,2
21107,3,86
84509C,3,6
23184,3,138
90114,3,11
20755,3,5
84907,3,1
85049B,3,1
84279B,4,63
85018B,4,-2
21439,4,556
84950,4,152
22066,3,179
21115,12,182
22866,12,1523
22652,12,502
85150,12,723
22772,12,383
22417,12,875
21190,12,112
22120,12,29
84050,12,976
21015,12,170
22777,12,45
20983,12,208
21025,12,32
21051,12,34
37474,12,-13
22344,12,622
21226,12,2
85232A,12,10
85099B,1,2639
22249,1,299
85125,1,25
21908,1,188
21735,1,10
21504,1,135
22646,1,144
22798,1,93
22858,1,174
20978,1,72
16168M,1,31
21452,1,135
22734,1,13
35809A,1,34
22888,1,28
22057,1,20
90028,1,1
72132,1,2
22339,1,2
84876D,1,1
84919,1,2
22634,2,34
22892,2,242
85174,2,40
22396,2,6
45013,2,2
gift_0001_20,2,1
20847,2,2
90018B,2,1
22507,3,388
22050,3,125
22070,3,15
22382,3,818
90214L,3,5
46776C,3,2
21689,3,-314
22835,3,34
82494l,3,15
90040C,3,4
21736,3,40
51014A,3,25
84988,4,472
47591D,4,273
22669,4,95
C2,4,8
21724,4,20
35915C,4,69
22037,4,235
82605,3,2
47570B,4,-70
84970L,12,514
22667,12,414
22638,12,136
20682,12,192
21698,12,38
84663A,12,4
22365,12,55
22284,12,41
16161M,12,25
21361,12,35
21555,12,11
20702,12,13
21359,12,1
84660c,12,4
90161C,12,13
16033,12,240
22851,1,139
22170,1,76
21481,1,58
21871,1,95
72051S,1,71
21137,1,230
22293,1,49
90161A,1,5
21664,1,7
22120,1,54
22320,1,1
22024,1,364
20622,1,42
17012C,1,10
90214C,1,8
22319,1,42
85177,1,16
90201B,1,2
22095,1,28
20777,1,2
21671,2,561
21668,2,498
21165,2,279
20941,2,20
22258,2,46
85124C,2,11
20931,2,44
22461,2,7
21880,3,88
22915,3,350
21329,3,28
22300,3,79
37448,3,207
90185D,3,6
21984,3,570
22849,3,78
22618,3,6
21096,3,51
22640,3,27
22760,3,10
17012B,3,14
21662,3,4
22887,3,3
22737,3,1
20711,4,219
84947,4,164
22366,4,39
48129,4,34
22357,4,36
22293,4,135
21162,4,6
85204,4,59
22362,4,34
22468,4,15
21485,4,11
15039,4,55
21340,12,56
22428,12,36
85099B,12,3216
21210,12,625
21811,12,214
20707,12,5
22444,12,906
22080,12,156
51014L,12,97
16168M,12,56
21974,12,130
82616C,12,31
20766,12,9
22255,12,153
84569D,12,31
22683,12,41
35915B,12,2
84931B,12,7
22276,1,16
90071,1,13
22652,1,296
21027,1,50
21208,1,54
21993,1,94
20654,1,25
21645,1,-25
47599B,1,204
22924,1,25
22884,1,29
22436,1,80
37489B,1,2
21878,1,33
90089,1,1
21926,1,16
21836,1,1
84507B,1,1
90196A,1,1
90190C,1,1
23233,2,550
82486,2,95
22554,2,161
21830,2,193
22989,2,520
22935,2,38
90214P,2,1
22344,2,1
90122A,2,1
22028,2,18
17091J,3,129
21291,3,33
85187,3,163
85212,3,68
21981,3,1210
18097A,3,2
22048,3,25
21128,4,13
M,4,76
21211,4,43
22085,4,57
22650,4,45
21507,4,174
21447,4,57
22046,4,100
22196,4,151
84535A,4,694
22645,4,54
20981,4,145
16254,4,-5
37491A,2,2
84978,4,1071
22752,12,618
84832,12,396
21662,12,55
21519,12,177
21286,12,165
90208,12,13
84497,12,82
84832,1,118
20983,1,64
22391,1,54
22781,1,43
47580,1,65
22045,1,350
90155,1,3
22906,1,88
21264,1,1
47566b,1,9
84906,1,4
84796B,1,5
DCGS0069,1,1
85130A,1,2
85208,2,96
84006,2,29
22296,2,276
22328,2,296
21899,2,122
47599A,2,260
21643,2,35
22532,2,2
84559A,2,12
22972,2,76
21718,2,72
90214S,2,5
35922,2,5
22573,2,1
21377,2,1
21488,3,1
82567,3,45
20658,3,85
22363,3,137
21383,3,230
21916,3,1027
90214K,3,2
22435,3,273
21507,3,346
22214,3,13
35911A,3,97
21190,3,-80
21316,3,11
21283,3,-15
22282,4,12
21499,4,325
22114,4,-194
21474,4,-8
17013D,4,183
21533,2,127
21062,3,37
85230E,3,144
22912,12,32
22193,12,103
21676,12,37
22630,12,604
21895,12,-3
21038,12,10
22135,12,80
18098C,12,-8
21069,12,116
21261,12,15
46776C,12,21
90130B,12,9
22707,12,50
22148,12,13
22862,1,103
10125,1,213
22148,1,244
84820,1,104
21495,1,325
21162,1,9
46776C,1,6
18094C,1,2
21576,1,8
22876,1,1
21460,1,11
22730,2,141
22046,2,175
84535B,2,67
85131C,2,12
21209,2,88
21556,2,202
22128,2,48
35920,2,15
90070,2,2
71270,2,7
90064B,2,1
90192,2,4
21787,2,7
84741C,2,2
22854,3,137
48187,3,254
22921,3,234
82552,3,516
21401,3,226
22149,3,409
22090,3,662
21871,3,153
21128,3,6
23049,3,73
84856L,3,1
21790,4,1014
35911A,4,83
20727,4,471
22908,4,294
22800,4,33
20970,4,37
21422,4,17
85035A,4,8
22796,2,45
22785,3,15
85194S,4,85
22269,4,26
22736,12,183
21992,12,172
22375,12,62
22821,12,78
21500,12,375
21878,12,14
90152B,12,2
75013B,12,10
22461,12,7
84247E,12,12
21707,12,14
21034,1,128
15060B,1,45
21849,1,71
85169D,1,176
85180A,1,275
37449,1,87
20979,1,57
72586,1,6
20734,1,77
47559b,1,16
47422,1,65
22863,1,46
18007,1,29
22465,1,27
72807B,1,37
84715,1,8
22470,2,709
22379,2,567
22666,2,515
22898,2,216
21974,2,124
22108,2,2
22674,2,92
21911,2,31
22050,2,25
72812,2,2
90161D,2,1
22878,2,12
22121,2,3
21710,3,11
35965,3,6
85014A,3,32
71270,3,50
84951A,3,1
21705,3,17
21162,3,16
16259,3,216
79190B,3,317
21666,3,3
23076,3,243
22285,4,110
22505,4,64
20676,4,295
21212,4,2972
22804,4,149
82578,4,173
22906,4,86
21358,4,38
37488A,4,25
22256,4,45
35810A,4,86
20756,4,-66
22988,4,-63
84760S,4,4
22961,12,2677
22328,12,1962
90010B,12,4
22520,12,5
20704,12,117
84796a,12,1
37503,12,-1
46138B,12,2
22507,1,186
85071B,1,35
37342,1,101
85163A,1,18
21880,1,484
46776D,1,11
21559,1,339
21445,1,54
22034,1,-12
22504,1,35
21746,1,101
47504H,1,88
22849,1,43
22762,1,21
84661A,1,6
21679,1,155
22526,1,6
48173c,1,1
90030C,1,1
35914,1,12
37479P,1,1
22546,1,240
21463,2,30
21464,2,14
22424,2,68
22964,2,427
22618,2,3
21220,2,24
85178,2,25
71459,2,732
35911A,2,1
85036C,2,2
21640,2,32
22086,2,5
21068,3,43
22427,3,151
20734,3,32
35611B,3,-27
22102,3,7
21749,4,800
22974,4,97
21883,4,81
22308,4,19
22432,4,314
22771,12,513
22197,12,8929
22835,12,904
22583,12,29
22697,12,773
22276,12,64
20653,12,3
90192,12,10
47556B,12,-69
84898F,12,-13
20671,12,10
84637,12,2
35833P,12,18
90128A,12,1
22452,1,199
22292,1,63
84993B,1,13
84078A,1,21
90156,1,2
90120D,1,8
85035A,1,5
21082,1,17
21192,1,2
17021,2,108
22508,2,50
21389,2,156
21467,2,13
17003,2,398
22623,2,94
17129F,2,26
35241,2,37
21744,2,6
20936,2,1
35954,2,-230
22480,2,133
85232B,2,5
37340,2,4
90039C,2,1
71143,2,1
22186,2,2
23000,2,148
90026B,2,1
84687,2,2
22720,3,790
22664,3,84
22367,3,318
22691,3,36
21724,3,52
21627,3,5
21407,3,32
22166,3,7
20657,3,2
20769,3,4
90214E,3,1
84660c,3,1
90002D,3,1
22999,4,655
22131,4,27
16161P,4,700
84800L,4,60
22363,4,30
47566B,4,-938
22531,4,661
22697,3,457
22810,12,194
21880,12,333
90059E,12,9
21816,12,2
21192,12,187
20902,12,15
35095A,12,61
72807C,12,90
21761,12,3
21109,12,337
22409,12,43
22170,12,115
21161,12,-90
20675,12,169
20757,12,25
21508,12,170
21028,12,8
85047,12,-3
90201C,12,3
90040A,12,4
20675,1,398
84836,1,318
22168,1,22
21056,1,10
22067,1,18
20830,1,32
46000S,1,-269
21117,1,1
35607A,1,3
21265,1,1
20828,2,125
21936,2,193
22174,2,243
84580,2,10
22749,2,115
22485,2,32
21279,2,2
22955,2,114
90082B,2,2
22351,2,12
90030B,2,1
22969,3,1657
22870,3,18
21246,3,19
84509A,3,42
84659A,3,56
22293,3,284
21704,3,351
22982,3,378
16237,3,560
90214N,3,3
37447,3,95
21358,3,36
84997b,3,33
17136A,3,24
22136,3,111
17129F,3,52
84666,3,6
22546,3,265
90129E,3,3
22108,3,3
84661B,3,1
23156,3,283
79172D,3,-7
23126,4,100
22281,4,21
22522,4,154
22926,4,102
20712,4,393
21035,4,199
22045,4,302
20969,4,44
22086,4,-27
21157,4,2
21320,4,40
22341,3,54
22604,4,276
21984,12,259
22842,12,35
21948,12,62
21059,12,32
84865,12,5
15039,12,67
90125D,12,15
21473,12,1
22204,12,30
22215,1,43
21650,1,331
84968A,1,90
21129,1,1
84347,1,33
22778,1,46
46000P,1,1
85231B,1,25
21851,1,55
84249A,1,2
71495B,1,4
84375,2,452
85150,2,437
22064,2,116
20755,2,45
22849,2,45
21258,2,3
22923,2,36
84613A,2,-228
90208,2,2
22774,2,345
17038,2,200
85170C,2,41
84661A,2,1
20705,3,6
22197,3,2798
82580,3,631
22254,3,87
72349B,3,32
20671,3,-22
21461,3,5
85088,3,7
35909A,3,6
22197,4,1856
22326,4,386
22805,4,321
47559B,4,77
21504,4,50
22691,4,20
21556,4,455
21883,12,328
84519A,12,92
84880,12,108
22318,12,54
22804,12,227
84906,12,4
22918,12,124
22758,12,596
21351,12,45
20681,12,45
22089,12,16
21683,12,44
46118,12,10
84228,12,26
21248,12,0
90184A,12,5
22053,12,10
22624,1,118
22794,1,32
22558,1,746
21199,1,475
22609,1,541
72127,1,4
90195A,1,2
18097C,1,69
20782,1,3
17011A,1,-61
17107D,1,6
84613A,1,3
84966B,1,-11
37479B,1,1
21841,1,-1
21931,2,1054
22029,2,848
85230B,2,72
22933,2,187
84832,2,140
22907,2,502
22746,2,139
22099,2,6
21253,2,7
22932,2,146
21519,2,233
22941,2,-7
21458,2,29
22517,2,18
22384,3,1000
21125,3,14
22179,3,110
22417,3,1098
90115,3,7
90214I,3,3
22080,3,-278
84519A,3,54
17084P,3,27
85093,3,406
21426,3,9
22422,3,21
90143,3,3
84457,3,32
21717,3,13
84927A,3,7
35910B,3,12
85031A,3,3
84596J,4,296
22659,4,249
21733,4,182
21907,4,209
21891,4,681
22799,4,19
84251B,4,-35
22264,4,94
22815,4,131
21329,4,43
85194L,3,281
21936,4,511
47504H,4,1
21777,12,2
16014,12,1099
90200B,12,27
22314,12,278
17012B,12,44
21564,12,620
84609,12,-19
21872,12,94
22202,12,26
22320,12,6
90081A,12,6
22157,12,133
90089,12,27
17096,12,1731
84876B,12,67
84927E,12,6
90201A,12,3
90154,12,1
85231b,12,1
22132,1,254
21903,1,54
22751,1,40
17038,1,108
21670,2,362
84050,2,428
85127,2,16
84968A,2,10
84660A,2,1
21171,2,42
22636,2,68
84568,2,726
77101A,2,338
22887,2,3
84803A,2,3
90206C,2,2
90160C,2,6
72801C,2,5
82011C,2,3
23004,3,120
15036,3,3104
79066K,3,47
72801d,3,8
20758,3,20
22399,3,195
37500,3,47
84563B,3,8
21530,3,17
47504H,3,2
84596F,4,624
22084,4,2272
21457,4,20
22376,4,18
20801,4,258
85038,4,14
16161G,4,25
47590A,4,138
22441,12,159
21866,12,106
22480,12,105
20981,12,158
79191C,12,14
21159,12,51
72133,12,14
85049B,12,17
75049L,12,17
21219,12,55
47369B,12,2
90078,12,2
85163A,12,2
85160a,12,1
21811,1,26
47503A,1,218
20653,1,17
85127,1,54
48185,1,696
22367,1,363
84580,1,32
71279,1,10
22757,1,120
22770,1,5
22431,1,101
35241,1,23
90214R,1,8
84673B,1,6
21830,1,384
72801G,1,1
72819,1,53
90144,1,1
85231g,1,2
90108,1,12
21095,1,2
22125,1,1
90141A,1,1
21922,2,37
21989,2,349
84509A,2,81
84596F,2,56
22297,2,211
22313,2,4
22893,2,275
21696,2,20
20992,2,22
85204,2,32
51008,2,10
